Fecha de la captura,Nombre Blockchain,Token,Nombre,Precio (en US$),Ranking,Clase
20/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
21/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
22/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
23/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
24/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
25/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
26/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
27/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
28/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
29/02/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
01/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
02/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
03/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
04/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
05/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
06/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
07/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
08/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
09/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
10/03/2024,Solana,GUMMY,GUMMY,0.0101764344375281,2714.0,3
11/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
12/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
13/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
14/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
15/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
16/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
17/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
18/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
19/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
20/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
21/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
22/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
23/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
24/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
25/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
26/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
27/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
28/03/2024,Solana,GUMMY,GUMMY,0.0101430425501951,2713.0,3
29/03/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
30/03/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
31/03/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
01/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
02/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
03/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
04/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
05/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
06/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
07/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
08/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
09/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
16/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
17/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
18/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
19/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
20/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
21/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
22/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
23/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
24/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
25/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
26/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
27/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
28/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
29/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
30/04/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
01/05/2024,Solana,GUMMY,GUMMY,0.0101481391488715,2713.0,3
01/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
02/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
03/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
04/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
05/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
06/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
07/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
08/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
09/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
10/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
11/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
12/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
13/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
14/10/2023,Solana,SHIT,Shitcoin (SOL),0.01191658993251,2715.0,3
