name,symbol,quote,category,market_cap,price,volume_24h,circulating_supply,blockchain
Wojak,WOJAK,0.0005045318650636,memes,0.0,0.0005045318650636,3202001.05386349,0.0,Ethereum
Ape and Pepe,APEPE,2.3467821741058487e-06,memes,0.0,2.3467821741058487e-06,2576047.09423327,0.0,Polygon
Mr Miggles,MIGGLES,0.0191188505849619,memes,0.0,0.0191188505849619,2353901.01171961,0.0,Base
Department Of Government Efficiency (dogegov.com),DOGE,0.0028907590600185,memes,0.0,0.0028907590600185,1964665.14713647,0.0,Ethereum
Shitcoin (SOL),SHIT,0.0059623392143385,memes,0.0,0.0059623392143385,1920728.53294217,0.0,Solana
4,FOUR,0.0052132404885891,memes,0.0,0.0052132404885891,1895590.19390822,0.0,Ethereum
rocky,ROCKY,0.0045494823763637,memes,0.0,0.0045494823763637,1851665.41434577,0.0,Solana
SMILEY,SMILEY,2.71299709904e-12,memes,0.0,2.71299709904e-12,1825021.13704319,0.0,Ethereum
Binancedog,BINANCEDOG,0.0028710292687744,memes,0.0,0.0028710292687744,1807869.92221702,0.0,BNB
Dark MAGA,DMAGA,0.0037077064532275,memes,0.0,0.0037077064532275,1763081.93840411,0.0,Solana
SNAP,$NAP,4.314066378368366e-06,memes,0.0,4.314066378368366e-06,1711030.49994416,0.0,Solana
Pundu,PUNDU,0.0053314504515024,memes,0.0,0.0053314504515024,1693242.90280679,0.0,Solana
Bwull,BWULL,0.0008529217478498,memes,0.0,0.0008529217478498,1629078.53712361,0.0,Solana
Ozone Metaverse,OZONE,0.0008799948915561,ai-big-data,0.0,0.0008799948915561,1609808.88499623,0.0,BNB
donotfomoew,MOEW,0.0003506474455932,memes,0.0,0.0003506474455932,1608964.8197773,0.0,Base
MONGY,MONGY,0.0013072824832741,memes,0.0,0.0013072824832741,1560147.00013947,0.0,Solana
Doodoo,DOODOO,0.2454285601331407,memes,0.0,0.2454285601331407,1537847.55885791,0.0,Aptos
Real Nigger Tate,RNT,0.0029629191119275,memes,0.0,0.0029629191119275,1459868.47329087,0.0,Solana
Sora,SORA,0.0011396911892978,memes,0.0,0.0011396911892978,1401657.33492209,0.0,Ethereum
Peng,PENG,0.1125388217110041,memes,0.0,0.1125388217110041,1385895.70396219,0.0,Solana
Neiro Solana (neirobropump.com),NEIRO,0.0056693710797694,memes,0.0,0.0056693710797694,1223387.64658575,0.0,Ethereum
Autonolas,OLAS,0.7879648895237746,ai-big-data,0.0,0.7879648895237746,1211961.66523741,0.0,Ethereum
TronDog,TRONDOG,0.0002823936937387,memes,0.0,0.0002823936937387,1187758.76922865,0.0,TRON
mini,MINI,0.0143222717660599,memes,0.0,0.0143222717660599,1171445.03318574,0.0,Solana
Unicorn,UWU,0.0006354206923804,memes,0.0,0.0006354206923804,1138839.14409797,0.0,Solana
POGAI,pogai,2.5648325451667205e-05,memes,0.0,2.5648325451667205e-05,1104294.78708479,0.0,Arbitrum
LayerAI,LAI,0.0125493895446044,ai-big-data,0.0,0.0125493895446044,1030013.88845,0.0,Ethereum
Puffy,$PUFFY,0.000196567136757,memes,0.0,0.000196567136757,994270.6555868,0.0,Solana
Book of Ethereum,BOOE,0.1305602816364051,memes,0.0,0.1305602816364051,947327.44447205,0.0,Ethereum
Ski Mask Dog,SKI,0.0004770456334592,memes,0.0,0.0004770456334592,913657.24878007,0.0,Base
Zuzalu Inu,ZUZALU,0.0008962487630626,memes,0.0,0.0008962487630626,874977.44245438,0.0,Ethereum
Arbi Pepe,PEPE,7.258619715059853e-06,memes,0.0,7.258619715059853e-06,863589.29703176,0.0,Ethereum
mfercoin,$mfer,0.0089003277674744,memes,0.0,0.0089003277674744,809377.82264659,0.0,Base
Keyboard Cat,KEYCAT,0.0005782009895056,memes,0.0,0.0005782009895056,792379.48071999,0.0,Base
Forgotten Playland,FP,0.0027403854109407,gaming,0.0,0.0027403854109407,781132.19851779,0.0,Ethereum
DogeSwap,DOG,0.0020551035165083,memes,0.0,0.0020551035165083,776998.36921024,0.0,Bitcoin
Gold Standard,BAR,2.091042697054576,memes,0.0,2.091042697054576,770393.25762661,0.0,Chiliz
Dtec,DTEC,0.0752472351295123,ai-big-data,0.0,0.0752472351295123,733737.91102208,0.0,Polygon
DarkShield Games Studio,DKS,9.709916291234312e-05,ai-big-data,0.0,9.709916291234312e-05,675323.09009343,0.0,BNB
SelfieDogCoin,SELFIE,0.015345761579929,memes,0.0,0.015345761579929,660467.83845037,0.0,Solana
Unagi Token,UNA,0.008540450176889,gaming,0.0,0.008540450176889,631624.90314658,0.0,Ethereum
Playbux,PBUX,0.0264638579174858,gaming,0.0,0.0264638579174858,627136.76979038,0.0,BNB
Jeo Boden,BODEN,0.0044005272819107,memes,0.0,0.0044005272819107,613387.25956046,0.0,Solana
PEPAY,PEPAY,9.909511114651e-09,memes,0.0,9.909511114651e-09,613237.26423423,0.0,Ethereum
THE BALKAN DWARF,KEKEC,6.435168141689198e-05,memes,0.0,6.435168141689198e-05,604767.27575584,0.0,Ethereum
Jason Derulo,JASON,0.0021065473388119,memes,0.0,0.0021065473388119,599579.01916805,0.0,Solana
GameStop Coin,GME,3.221274334713355e-05,memes,0.0,3.221274334713355e-05,596157.7332276,0.0,Solana
Base God,TYBG,3.4977173816435624e-05,memes,0.0,3.4977173816435624e-05,587484.42058053,0.0,Base
Tsutsuji,TSUJI,1.5895812774679207e-05,memes,0.0,1.5895812774679207e-05,586087.92910837,0.0,Ethereum
Ken,KEN,0.0001750600256989,memes,0.0,0.0001750600256989,580772.88804169,0.0,Ethereum
Doogle,DOOGLE,0.0004233708864455,memes,0.0,0.0004233708864455,578511.3257739,0.0,Solana
Nim Network,NIM,0.0273280187380523,gaming,0.0,0.0273280187380523,574640.49664028,0.0,No asociado a ningun blockchain
Kamala Horris,KAMA,0.0060827833742459,memes,0.0,0.0060827833742459,561771.52470026,0.0,Solana
Skulls of Pepe Token,SKOP,0.0239340942115116,memes,0.0,0.0239340942115116,544154.74516898,0.0,Base
BOME TRUMP,TRUMP,0.0001338301779885,memes,0.0,0.0001338301779885,531965.62931202,0.0,Ethereum
Gekko HQ,GEKKO,1.7848461726570448e-06,memes,0.0,1.7848461726570448e-06,528494.15806431,0.0,Ethereum
Gamer Arena,GAU,0.0816139954559996,gaming,0.0,0.0816139954559996,519354.47118688,0.0,Avalanche
XANA,XETA,0.0029763481287726,ai-big-data,0.0,0.0029763481287726,514619.49962531,0.0,Multichain
IX Swap,IXS,0.5406084372053425,real-world-assets,0.0,0.5406084372053425,501611.31843834,0.0,Ethereum
Param,PARAM,0.0087296380759496,gaming,0.0,0.0087296380759496,498724.66098616,0.0,Ethereum
Trias Token (New),TRIAS,4.349313798029002,ai-big-data,0.0,4.349313798029002,491920.06761387,0.0,Ethereum
Amaterasu Omikami,OMIKAMI,0.0447209039004572,memes,0.0,0.0447209039004572,470981.11427252,0.0,Ethereum
Stooges,STOG,0.0002244935062499,memes,0.0,0.0002244935062499,458180.86721164,0.0,Solana
tooker kurlson,TOOKER,0.0068295509634494,memes,0.0,0.0068295509634494,454784.61408228,0.0,Solana
LUCI,LUCI,0.0020060186756632,memes,0.0,0.0020060186756632,452291.61897653,0.0,Solana
Bamboo on Base,BAMBOO,0.0142662372195341,memes,0.0,0.0142662372195341,417117.78003016,0.0,Base
Lord Of SOL,LOS,3.785380230735621e-05,memes,0.0,3.785380230735621e-05,391580.02032808,0.0,Solana
Bobaoppa,BOBAOPPA,0.000590217304354,memes,0.0,0.000590217304354,385371.96118803,0.0,Solana
Trump Mania,TMANIA,0.0002432649573076,memes,0.0,0.0002432649573076,378205.84955555,0.0,Solana
Department Of Government Efficiency (dogedepartment.com),DOGE,1.1242814335252303e-05,memes,0.0,1.1242814335252303e-05,375592.70310723,0.0,Ethereum
Trex20,TX20,0.0064605882301136,gaming,0.0,0.0064605882301136,357191.31440856,0.0,Bitcoin
Tron cat,TCAT,0.001795655006319,memes,0.0,0.001795655006319,356962.51500758,0.0,TRON
TON FISH MEMECOIN,FISH,1.981055543894868e-08,memes,0.0,1.981055543894868e-08,344429.66440003,0.0,Toncoin
Mistery On Cro,MERY,1.598024438353024e-05,memes,0.0,1.598024438353024e-05,338827.47006586,0.0,Cronos
meme (Ordinals),MEME,0.0280176629927248,memes,0.0,0.0280176629927248,338056.73691088,0.0,Ethereum
Doug The Duck,DOUG,0.0010784371763905,memes,0.0,0.0010784371763905,333697.93299721,0.0,Solana
PUGGY Coin,PUGGY,7.92715974926712e-06,memes,0.0,7.92715974926712e-06,331966.23551088,0.0,Polygon
hehe,HEHE,0.0062034814241552,memes,0.0,0.0062034814241552,328903.15452249,0.0,Solana
dogwifhat,DOGWIFHAT,0.0056947931855303,memes,0.0,0.0056947931855303,328616.71269697,0.0,Ethereum
Bork,BORK,0.0001919760284141,memes,0.0,0.0001919760284141,317556.29113499,0.0,Solana
Deebo the Bear,DEEBO,0.0009333501853077,memes,0.0,0.0009333501853077,316213.3910614,0.0,Solana
MEW WOOF DAO,MWD,0.0016710235614798,memes,0.0,0.0016710235614798,314363.87361705,0.0,TRON
Taki Games,TAKI,0.0096037605167206,gaming,0.0,0.0096037605167206,310607.679109,0.0,Solana
BLUE,BLUE,0.0017307216500972,memes,0.0,0.0017307216500972,308717.66265853,0.0,Solana
Towelie,TOWELI,0.0003095708032515,memes,0.0,0.0003095708032515,307342.05742007,0.0,Ethereum
FEAR NOT,FEARNOT,3.694974769178787e-06,memes,0.0,3.694974769178787e-06,305557.9334278,0.0,Ethereum
Harambe on Solana,HARAMBE,0.0146323134462462,memes,0.0,0.0146323134462462,304119.02475715,0.0,Solana
HARRIS (kamala.vip),KAMALA,0.0007475198743317,memes,0.0,0.0007475198743317,303872.60251707,0.0,Ethereum
MAGA,TRUMP,8.693175605608338e-07,memes,0.0,8.693175605608338e-07,299831.22074703,0.0,Ethereum
UnleashClub,UNLEASH,4.4624634066730136e-05,memes,0.0,4.4624634066730136e-05,296161.70535056,0.0,Ethereum
FUD,FUD,1.746379199281949e-07,memes,0.0,1.746379199281949e-07,294026.60631861,0.0,Sui
Beers,BEER,0.000167416829553,memes,0.0,0.000167416829553,293839.84011508,0.0,Solana
Matt Furie's Mellow Man,MELLOW,0.1165297648340127,memes,0.0,0.1165297648340127,291374.87843552,0.0,Ethereum
The Eagle Of Truth,EGL,0.005377431233201,memes,0.0,0.005377431233201,286718.17438576,0.0,Solana
Any Inu,AI,6.410548712056763e-06,memes,0.0,6.410548712056763e-06,285514.48596673,0.0,BNB
Coke,EKOC,0.0113498213743301,memes,0.0,0.0113498213743301,282664.10700948,0.0,Solana
King of Legends,KOL,0.0037399586697679,gaming,0.0,0.0037399586697679,282207.63165724,0.0,BNB
HIPPOP,HIP,0.0001807872688086,memes,0.0,0.0001807872688086,279433.26269999,0.0,Arbitrum
LumiChill,CHILL,1.7092429784275813e-08,memes,0.0,1.7092429784275813e-08,278212.08312295,0.0,Solana
Defactor,FACTR,0.0464506598680598,real-world-assets,0.0,0.0464506598680598,278179.40742658,0.0,Ethereum
GTA Token,GTA,1.902128860598672,memes,0.0,1.902128860598672,275717.3466287,0.0,Arbitrum
ZynCoin,ZYN,0.015777266569993,memes,0.0,0.015777266569993,269902.19714697,0.0,Ethereum
TEH EPIK DUCK,EPIK,0.0078324003790172,memes,0.0,0.0078324003790172,267919.8757652,0.0,Ethereum
CHONKY,CHONKY,1.3041049651935572e-05,memes,0.0,1.3041049651935572e-05,256736.11820918,0.0,Solana
Sun Wukong,WUKONG,0.0006200316403235,memes,0.0,0.0006200316403235,243108.32944895,0.0,TRON
Guacamole,GUAC,6.285627243634227e-08,memes,0.0,6.285627243634227e-08,240180.89274082,0.0,Solana
Stonks,STONKS,8.584814844731247e-06,memes,0.0,8.584814844731247e-06,237956.6535121,0.0,Ethereum
CorgiAI,CORGIAI,0.0008171916350784,ai-big-data,0.0,0.0008171916350784,236178.55688125,0.0,Cronos
Storm Warfare,JAN,0.0042513301995128,gaming,0.0,0.0042513301995128,231118.77957999,0.0,Ethereum
Scotty The Ai,SCOTTY,0.0017122310547542,memes,0.0,0.0017122310547542,225828.50498848,0.0,BNB
DOPU The Dog with A Purpose,DOPU,0.0007713763697637,memes,0.0,0.0007713763697637,224533.03037517,0.0,XDC Network
Uranus (SOL),ANUS,0.0003371203756822,memes,0.0,0.0003371203756822,218954.93160806,0.0,Solana
Madhouse,MAD,2.510416275050273e-06,memes,0.0,2.510416275050273e-06,214850.44527033,0.0,Solana
4-CHAN,4CHAN,2.1823867045e-14,memes,0.0,2.1823867045e-14,214034.68113559,0.0,Ethereum
Dragon Sun,DRGN,0.0014322539294079,memes,0.0,0.0014322539294079,213378.17096838,0.0,Ethereum
Michi,MICHI,2.904253467584336e-05,memes,0.0,2.904253467584336e-05,206956.71617848,0.0,BNB
Higher,HIGHER,0.003612171733438,memes,0.0,0.003612171733438,203207.93825197,0.0,Base
NeuralAI,NEURAL,3.2638262483827574,ai-big-data,0.0,3.2638262483827574,202282.45720026,0.0,Ethereum
Super Best Friends,SUBF,1.482801457521612e-09,memes,0.0,1.482801457521612e-09,195900.71807936,0.0,Ethereum
All Street Bets,BETS,0.0001074109362162,memes,0.0,0.0001074109362162,193361.19317466,0.0,Base
Devomon,EVO,0.0006736151828397,gaming,0.0,0.0006736151828397,187318.76395256,0.0,BNB
DOGITA,DOGA,4.501170856285336e-06,memes,0.0,4.501170856285336e-06,182747.89207081,0.0,Ethereum
Birddog (birddogtron.com),BOG,0.0010839518935926,memes,0.0,0.0010839518935926,179276.09354816,0.0,TRON
KAI KEN,KAI,3.4333753096307983e-09,memes,0.0,3.4333753096307983e-09,176133.47269342,0.0,Ethereum
Grok Cat,GROKCAT,0.00045016608103,memes,0.0,0.00045016608103,174590.82610148,0.0,BNB
Chimpzee,CHMPZ,0.0001330728410116,memes,0.0,0.0001330728410116,172904.91099418,0.0,Ethereum
Chinu,CHINU,0.0001541957602282,memes,0.0,0.0001541957602282,172083.50579096,0.0,Solana
Grow Token,GROW,0.3076560187117646,ai-big-data,0.0,0.3076560187117646,171146.00596592,0.0,BNB
MikeToken,MKT,4.07667214959293e-10,memes,0.0,4.07667214959293e-10,169397.44655099,0.0,BNB
TOAD,TOAD,1.2888463307224008e-05,memes,0.0,1.2888463307224008e-05,169240.61553023,0.0,Ethereum
PEPE (Ordinals),PEPEBRC,0.0871099257715239,memes,0.0,0.0871099257715239,165077.20750063,0.0,Bitcoin
Deadpool Inu,DPOOL,2.604284001717509e-08,memes,0.0,2.604284001717509e-08,164173.99435804,0.0,Ethereum
TieDan,TIEDAN,7.39298729633965e-05,memes,0.0,7.39298729633965e-05,161318.12813192,0.0,TRON
CANNFINITY,CFT,0.0117761730235579,memes,0.0,0.0117761730235579,156336.50751992,0.0,BNB
JustAnEGG,EGG,0.0018793692690638,memes,0.0,0.0018793692690638,153783.28566633,0.0,Ethereum
NALS (Ordinals),NALS,0.0674629599017967,memes,0.0,0.0674629599017967,153188.55293166,0.0,Bitcoin
Derp,DERP,1.62603407393316e-09,memes,0.0,1.62603407393316e-09,149759.8968814,0.0,Ethereum
Work X,WORK,0.0930942717598156,ai-big-data,0.0,0.0930942717598156,147967.3372759,0.0,Ethereum
Purple Pepe,$PURPE,8.953311510526772e-06,memes,0.0,8.953311510526772e-06,146704.51411347,0.0,Solana
PEPE,TRUMP,0.0001937395265351,memes,0.0,0.0001937395265351,145538.20231821,0.0,Ethereum
RefundCoin,RFD,3.449211952176857e-06,memes,0.0,3.449211952176857e-06,144896.54084217,0.0,Ethereum
KAP Games,KAP,0.0143409520875489,gaming,0.0,0.0143409520875489,144884.22667835,0.0,Ethereum
Bellscoin,BEL,0.5518933767340203,memes,0.0,0.5518933767340203,144793.48096441,0.0,Ethereum
PepeBull,BEEF,1.935381980459054e-09,memes,0.0,1.935381980459054e-09,143337.43746166,0.0,Ethereum
lilpump,LILPUMP,0.0008220716515363,memes,0.0,0.0008220716515363,142042.26255302,0.0,Solana
Maek Amuruca Graet Agun,MAGA,6.340941159223518e-05,memes,0.0,6.340941159223518e-05,140102.74388088,0.0,Ethereum
BORED,BORED,0.0008387349838235,memes,0.0,0.0008387349838235,139618.91318197,0.0,Base
Wall Street Baby,WSB,9.032506658471532e-09,memes,0.0,9.032506658471532e-09,139202.71511756,0.0,Ethereum
Anita Max Wynn,WYNN,0.0015822860231776,memes,0.0,0.0015822860231776,132758.6244329,0.0,Solana
Mahabibi Bin Solman,MBS,5.7782429623379024e-05,memes,0.0,5.7782429623379024e-05,132143.29289395,0.0,Solana
Pond Coin,PNDC,1.8386022003177778e-07,memes,0.0,1.8386022003177778e-07,131905.64334841,0.0,Ethereum
Trump2024,TRUMP2024,0.0031598731468979,memes,0.0,0.0031598731468979,130764.60943128,0.0,Ethereum
Humans.ai,HEART,0.008001715718458,ai-big-data,0.0,0.008001715718458,129052.72576999,0.0,Ethereum
Father Of Meme: Origin,FOMO,0.0001557568142396,memes,0.0,0.0001557568142396,128414.91517246,0.0,Base
D.O.G.E.,D.O.G.E.,2.248707826861e-12,memes,0.0,2.248707826861e-12,122376.60338598,0.0, Solana
Thing,THING,2.21236773593812e-08,memes,0.0,2.21236773593812e-08,120173.60326726,0.0,BNB
UPTOS,UPTOS,1.9042165128534203e-05,memes,0.0,1.9042165128534203e-05,117566.67570103,0.0,Aptos
BilliCat,BCAT,0.0026278728614175,ai-big-data,0.0,0.0026278728614175,115778.97074391,0.0,BNB
MAGA: Fight for Trump,TRUMPCOIN,0.003068790071405,memes,0.0,0.003068790071405,113935.82389625,0.0,Ethereum
spurdo,SPURDO,2.272340555184882e-09,memes,0.0,2.272340555184882e-09,112820.54269847,0.0,Ethereum
Crazy Frog,CRAZY,0.000101609587585,memes,0.0,0.000101609587585,113000.80479003,0.0,Ethereum
HarryPotterObamaWallStreetBets10Inu,STONKS,0.0399427895055766,memes,0.0,0.0399427895055766,112435.83102923,0.0,Ethereum
XFLOKI,XFLOKI,6.052038475040522e-07,memes,0.0,6.052038475040522e-07,111515.52488266,0.0,Ethereum
BIBI,BIBI,9.74014271912584e-10,memes,0.0,9.74014271912584e-10,110676.5069181,0.0,BNB
A Gently Used 2001 Honda Civic,USEDCAR,0.0041546169982993,memes,0.0,0.0041546169982993,108862.02608328,0.0,Solana
MEMEVENGERS,MMVG,3.87326497875932e-10,memes,0.0,3.87326497875932e-10,106621.84364171,0.0,Ethereum
BILLION•DOLLAR•CAT,BDC,0.0081685219139093,memes,0.0,0.0081685219139093,106518.791255,0.0,Bitcoin
AI Network,AIN,0.0105407503084164,ai-big-data,0.0,0.0105407503084164,104307.5899248,0.0,Ethereum
White Yorkshire,WSH,1.6395767767494196e-07,memes,0.0,1.6395767767494196e-07,101567.38896295,0.0,Ethereum
Pepe,PEPE,0.0046278693487343,memes,0.0,0.0046278693487343,97570.20921915,0.0,Ethereum
Rosa Inu,ROSA,0.0028898959570229,memes,0.0,0.0028898959570229,97360.8642794,0.0,Solana
Octavia AI,VIA,0.0519260758851281,ai-big-data,0.0,0.0519260758851281,95974.00748746,0.0,BNB
Conan,CONAN,3.0851558578331577e-06,memes,0.0,3.0851558578331577e-06,95116.48599693,0.0,Ethereum
HACK,HACK,0.0006693013859467,memes,0.0,0.0006693013859467,94512.18664094,0.0,Solana
Domi Online,DOMI,0.0100690482127896,gaming,0.0,0.0100690482127896,93046.90409855,0.0,Ethereum
BNBcat,BNBCAT,0.0008834154628488,memes,0.0,0.0008834154628488,92510.72389241,0.0,BNB
DopaMeme,DOPA,0.0003915343674437,memes,0.0,0.0003915343674437,92216.22387122,0.0,Solana
MELLSTROY,MELLSTROY,0.001372527965994,memes,0.0,0.001372527965994,92188.09532152,0.0,Ethereum
POG,POGS,0.0033274873062026,memes,0.0,0.0033274873062026,89338.46042706,0.0,Theta Network
APED,APED,0.2274240612005018,memes,0.0,0.2274240612005018,89196.29289957,0.0,Ethereum
Elon Trump,ET,3.841576521359536e-08,memes,0.0,3.841576521359536e-08,86847.47386021,0.0,Solana
TOMCoin,TOM,0.0002810335961942,memes,0.0,0.0002810335961942,85391.69471888,0.0,BNB
Welshcorgicoin,WELSH,0.0016154163010821,memes,0.0,0.0016154163010821,83729.44569479,0.0,Stacks
Bird Dog,BIRDDOG,0.0031359853773162,memes,0.0,0.0031359853773162,83523.43643421,0.0,Solana
EthXY,SEXY,0.0777292072627469,gaming,0.0,0.0777292072627469,83475.49370092,0.0,Ethereum
AstroPepeX,APX,9.32401099373952e-05,memes,0.0,9.32401099373952e-05,78850.4191395,0.0,BNB
INU,INU,5.479475430011993e-09,memes,0.0,5.479475430011993e-09,78598.19657005,0.0,Ethereum
El Hippo,HIPP,1.013169084677733e-09,memes,0.0,1.013169084677733e-09,78341.33496589,0.0,Ethereum
American Coin,USA,3.400191965089601e-07,memes,0.0,3.400191965089601e-07,78212.40099224,0.0,Solana
Slime,$SLIME,0.0005365711380112,memes,0.0,0.0005365711380112,77117.92846669,0.0,Solana
SHIBAAI,SHIBAAI,2.208788837069289e-09,memes,0.0,2.208788837069289e-09,76789.18545775,0.0,BNB
Lesbian Inu,LESBIAN,1.84123763251225e-10,memes,0.0,1.84123763251225e-10,76645.57941938,0.0,BNB
Abble,AABL,0.0009859434524119,memes,0.0,0.0009859434524119,74985.1685773,0.0,Solana
Sheertopia,AMBO,0.0075309191672728,gaming,0.0,0.0075309191672728,74198.76540511,0.0,Polygon
AVAX HAS NO CHILL,NOCHILL,0.0041386119606537,memes,0.0,0.0041386119606537,71579.53444132,0.0,Avalanche
Gui Inu,GUI,9.594740838768692e-06,memes,0.0,9.594740838768692e-06,70597.48069048,0.0,Aptos
HahaYes,RIZO,1.6501751834642306e-06,memes,0.0,1.6501751834642306e-06,70088.06844058,0.0,Solana
Lil Bub,BUB,0.0262783058828993,memes,0.0,0.0262783058828993,69961.21624956,0.0,Solana
Arbius,AIUS,31.137948016098925,ai-big-data,0.0,31.137948016098925,69418.98878158,0.0,Ethereum
The Big Red,$TD,2.751392621590685e-06,memes,0.0,2.751392621590685e-06,69354.7508333,0.0,Avalanche
SUNwifHat,SWIF,9.00020503042634e-06,memes,0.0,9.00020503042634e-06,68359.16772623,0.0,TRON
NORMIE,NORMIE,0.0064350310775782,memes,0.0,0.0064350310775782,68243.54741794,0.0,Base
Heroes of memes,HOMS,0.0154718495840762,memes,0.0,0.0154718495840762,67541.20300006,0.0,Base
bitFloki,BFLOKI,7.058514369303666e-07,memes,0.0,7.058514369303666e-07,64569.3828949,0.0,BNB
Kamala Harris (kamaharris.fun),HARRIS,0.0004561166042735,memes,0.0,0.0004561166042735,63693.97569647,0.0,Ethereum
nomnom,NOMNOM,0.0013005496844298,memes,0.0,0.0013005496844298,63457.90655011,0.0,Solana
COFFEE,$COFEEE,0.0076933410801363,memes,0.0,0.0076933410801363,62556.74970924,0.0,Solana
Tongue Cat,LUIS,0.0002399985682652,memes,0.0,0.0002399985682652,62351.23336778,0.0,Solana
AssetMantle,MNTL,0.0008839013840471,real-world-assets,0.0,0.0008839013840471,61435.23339135,0.0,AssetMantle
FEFE,FEFE,0.0044004178911461,memes,0.0,0.0044004178911461,61222.01079174,0.0,no asociada a ningun blockchai
Fluffington,FLUFFI,0.0004672694561029,memes,0.0,0.0004672694561029,61098.20716438,0.0,Solana
Sociapol,SPOL,1.5225102446877303e-05,gaming,0.0,1.5225102446877303e-05,60632.84782993,0.0,BNB
Shitcoin,SHIT,0.0102934368714494,memes,0.0,0.0102934368714494,60061.07234994,0.0,Solana
Metafluence,METO,0.0002962063047834,ai-big-data,0.0,0.0002962063047834,59412.21689916,0.0,BNB
MindCoin,MIND,2.685260530951125e-05,memes,0.0,2.685260530951125e-05,58883.93071998,0.0,Ethereum
Ponzio The Cat,PONZIO,224832.49150201003,memes,0.0,224832.49150201003,58868.43514552,0.0,Ethereum
MAGA Trump,MAGATRUMP,0.0002760427368782,memes,0.0,0.0002760427368782,58247.38337611,0.0,Ethereum
Nobiko Coin,LONG,0.0007217032247798,memes,0.0,0.0007217032247798,57273.39399066,0.0,zkSync
lmeow,LMEOW,0.0073772346040759,memes,0.0,0.0073772346040759,56295.142277,0.0,Ethereum
Derby Stars,DSRUN,0.0136745865711927,gaming,0.0,0.0136745865711927,56194.36473469,0.0,Polygon
ScapesMania,MANIA,0.0014973107255631,gaming,0.0,0.0014973107255631,55262.97727014,0.0,BNB
FIGHT FOR THE PEOPLE,FFTP,7.001217418054626e-09,memes,0.0,7.001217418054626e-09,54825.94281725,0.0,Ethereum
TrumpMAGA,$TRUMAGA,1.802485844452331e-07,memes,0.0,1.802485844452331e-07,54307.42683212,0.0,Ethereum
Coding Dino,DINO,4.850855347908707e-05,memes,0.0,4.850855347908707e-05,54145.48866743,0.0,Ethereum
TAO INU,TAONU,0.0037306320810349,memes,0.0,0.0037306320810349,54083.62273088,0.0,Ethereum
Andy (Base),ANDY,0.0089758689669567,memes,0.0,0.0089758689669567,53466.10910166,0.0,Ethereum
WUFFI,WUF,5.352450796077534e-07,memes,0.0,5.352450796077534e-07,52446.76208196,0.0,Solana
Gaga (Pepe),GAGA,1.081686969629303e-09,memes,0.0,1.081686969629303e-09,52399.06843703,0.0,Ethereum
MAGA,TRUMP,0.0374150767419162,memes,0.0,0.0374150767419162,50768.06288832,0.0,Ethereum
infraX,INFRA,6.525405922608195,ai-big-data,0.0,6.525405922608195,48205.39904585,0.0,Ethereum
CRAZY MONKEY,CMONK,0.0038223586875664,memes,0.0,0.0038223586875664,47583.47317609,0.0,Solana
Peanie,PEANIE,0.0013224161394915,memes,0.0,0.0013224161394915,47376.2503731,0.0,Solana
ChompCoin,CHOMP,0.0851315412102593,memes,0.0,0.0851315412102593,46133.15531757,0.0,Base
Kolt,KOLT,0.0006676047883932,memes,0.0,0.0006676047883932,45703.37437803,0.0,Solana
Guufy,GUUFY,2.578308224159569e-05,memes,0.0,2.578308224159569e-05,44868.76685899,0.0,Solana
VENKO,$VENKO,1.1462539125455992e-06,memes,0.0,1.1462539125455992e-06,44146.1730763,0.0,Solana
LET HIM COOK,COOK,0.0024032823175871,memes,0.0,0.0024032823175871,43802.41518345,0.0,Ethereum
Tomwifhat,TWIF,0.0005218171882485,memes,0.0,0.0005218171882485,42771.66774347,0.0,BNB
Tradetomato,TTM,0.0074019765238598,ai-big-data,0.0,0.0074019765238598,42637.53037108,0.0,BNB
DORK LORD,DORKL,0.0002518555320932,memes,0.0,0.0002518555320932,41565.40942324,0.0,Ethereum
bul,BUL,2.6598974133492575e-07,memes,0.0,2.6598974133492575e-07,41220.3144358,0.0,Solana
Outlanders,LAND,0.0059191263650373,gaming,0.0,0.0059191263650373,40439.26195633,0.0,BNB
LANDLORD RONALD,$LANDLORD,0.0004623292073751,memes,0.0,0.0004623292073751,40354.59867326,0.0,Solana
Roaring Kitty,ROAR,0.0013936492459359,memes,0.0,0.0013936492459359,40296.82425646,0.0,Ethereum
Shibwifhat,SHIB,0.00202266601837,memes,0.0,0.00202266601837,40276.106504,0.0,Ethereum
PeiPei (BSC),PEIPEI,1.634068770812275e-09,memes,0.0,1.634068770812275e-09,39935.83604954,0.0,Ethereum
TrumpCoin,DJT,0.0002523060452722,memes,0.0,0.0002523060452722,38839.32326581,0.0,Solana
SATOSHI�NAKAMOTO,?,0.334480623495756,memes,0.0,0.334480623495756,36967.95724896,0.0,Bitcoin
WEWECOIN,WEWE,0.0001366008095002,memes,0.0,0.0001366008095002,36945.40653765,0.0,Base
PEPE 0x69 ON BASE,PEPE,4.952425637738993e-09,memes,0.0,4.952425637738993e-09,35892.18784242,0.0,Ethereum
Book of Pepe,BOPE,5.393765438428826e-07,memes,0.0,5.393765438428826e-07,34822.51786224,0.0,Ethereum
LAZYCAT,LAZYCAT,0.0001799887660417,memes,0.0,0.0001799887660417,36296.04366146,0.0,Base
